91	0	0	0	114	0
104	0	0	0	98	0
102	0	0	0	82	0
91	0	0	0	104	0
100	0	0	0	84	0
97	0	0	0	104	0
105	0	0	0	97	0
109	0	0	0	110	0
101	0	0	0	117	0
92	0	0	0	94	0
101	0	0	0	108	0
92	0	0	0	110	0
105	0	0	0	92	0
88	0	0	0	83	0
95	0	0	0	105	0
91	0	0	0	101	0
95	0	0	0	106	0
110	0	0	0	88	0
88	0	0	0	116	0
116	0	0	0	114	0
104	0	0	0	90	0
107	0	0	0	110	0
117	0	0	0	88	0
98	0	0	0	101	0
110	0	0	0	95	0
102	0	0	0	101	0
76	0	0	0	91	0
105	0	0	0	102	0
113	0	0	0	94	0
100	0	0	0	108	0
93	0	0	0	87	0
103	0	0	0	104	0
99	0	0	0	105	0
86	0	0	0	90	0
105	0	0	0	112	0
90	0	0	0	100	0
107	0	0	0	94	0
85	0	0	0	115	0
117	0	0	0	105	0
93	0	0	0	116	0
90	0	0	0	128	0
100	0	0	0	103	0
82	0	0	0	88	0
91	0	0	0	105	0
105	0	0	0	110	0
96	0	0	0	86	0
99	0	0	0	96	0
97	0	0	0	114	0
115	0	0	0	94	0
96	0	0	0	100	0
97	0	0	0	108	0
103	0	0	0	98	0
94	0	0	0	94	0
92	0	0	0	94	0
90	0	0	0	103	0
89	0	0	0	94	0
97	0	0	0	91	0
106	0	0	0	122	0
115	0	0	0	96	0
99	0	0	0	102	0
121	0	0	0	79	0
89	0	0	0	98	0
87	0	0	0	93	0
83	0	0	0	95	0
88	0	0	0	71	0
96	0	0	0	100	0
104	0	0	0	99	0
89	0	0	0	101	0
94	0	0	0	101	0
102	0	0	0	93	0
93	0	0	0	92	0
113	0	0	0	104	0
107	0	0	0	84	0
100	0	0	0	92	0
112	0	0	0	104	0
103	0	0	0	94	0
89	0	0	0	98	0
82	0	0	0	91	0
116	0	0	0	112	0
110	0	0	0	92	0
95	0	0	0	103	0
90	0	0	0	102	0
109	0	0	0	98	0
102	0	0	0	97	0
97	0	0	0	96	0
106	0	0	0	100	0
95	0	0	0	114	0
92	0	0	0	107	0
91	0	0	0	113	0
77	0	0	0	110	0
107	0	0	0	94	0
87	0	0	0	93	0
131	0	0	0	94	0
83	0	0	0	119	0
101	0	0	0	87	0
88	0	0	0	101	0
106	0	0	0	104	0
115	0	0	0	88	0
85	0	0	0	88	0
109	0	0	0	90	0
89	0	0	0	96	0
92	0	0	0	94	0
95	0	0	0	93	0
82	0	0	0	106	0
92	0	0	0	100	0
96	0	0	0	97	0
95	0	0	0	111	0
109	0	0	0	87	0
102	0	0	0	87	0
87	0	0	0	111	0
95	0	0	0	97	0
96	0	0	0	81	0
108	0	0	0	95	0
89	0	0	0	104	0
103	0	0	0	103	0
120	0	0	0	109	0
93	0	0	0	113	0
96	0	0	0	118	0
100	0	0	0	105	0
95	0	0	0	85	0
110	0	0	0	106	0
90	0	0	0	104	0
101	0	0	0	91	0
90	0	0	0	100	0
126	0	0	0	93	0
109	0	0	0	116	0
90	0	0	0	96	0
103	0	0	0	106	0
84	0	0	0	79	0
105	0	0	0	95	0
90	0	0	0	110	0
95	0	0	0	102	0
104	0	0	0	93	0
104	0	0	0	106	0
83	0	0	0	115	0
93	0	0	0	94	0
109	0	0	0	108	0
96	0	0	0	119	0
108	0	0	0	91	0
112	0	0	0	107	0
106	0	0	0	111	0
85	0	0	0	110	0
81	0	0	0	95	0
96	0	0	0	110	0
89	0	0	0	99	0
118	0	0	0	93	0
113	0	0	0	103	0
99	0	0	0	100	0
100	0	0	0	101	0
73	0	0	0	96	0
110	0	0	0	95	0
107	0	0	0	79	0
120	0	0	0	108	0
89	0	0	0	92	0
114	0	0	0	96	0
86	0	0	0	81	0
104	0	0	0	106	0
105	0	0	0	92	0
110	0	0	0	90	0
93	0	0	0	110	0
100	0	0	0	81	0
90	0	0	0	107	0
89	0	0	0	100	0
103	0	0	0	108	0
100	0	0	0	111	0
91	0	0	0	121	0
114	0	0	0	90	0
111	0	0	0	108	0
118	0	0	0	116	0
110	0	0	0	84	0
99	0	0	0	87	0
85	0	0	0	119	0
114	0	0	0	106	0
119	0	0	0	91	0
102	0	0	0	102	0
100	0	0	0	109	0
105	0	0	0	100	0
112	0	0	0	85	0
107	0	0	0	92	0
108	0	0	0	87	0
92	0	0	0	100	0
104	0	0	0	109	0
94	0	0	0	105	0
90	0	0	0	98	0
105	0	0	0	101	0
97	0	0	0	105	0
111	0	0	0	99	0
98	0	0	0	97	0
94	0	0	0	99	0
107	0	0	0	86	0
108	0	0	0	89	0
96	0	0	0	98	0
109	0	0	0	104	0
93	0	0	0	104	0
98	0	0	0	96	0
89	0	0	0	90	0
99	0	0	0	100	0
94	0	0	0	101	0
101	0	0	0	106	0
122	0	0	0	92	0
106	0	0	0	102	0
104	0	0	0	122	0
84	0	0	0	99	0
100	0	0	0	109	0
101	0	0	0	105	0
98	0	0	0	94	0
93	0	0	0	111	0
109	0	0	0	112	0
90	0	0	0	91	0
88	0	0	0	114	0
102	0	0	0	99	0
88	0	0	0	92	0
98	0	0	0	107	0
103	0	0	0	95	0
81	0	0	0	96	0
75	0	0	0	97	0
108	0	0	0	80	0
90	0	0	0	104	0
93	0	0	0	99	0
97	0	0	0	94	0
85	0	0	0	109	0
99	0	0	0	83	0
97	0	0	0	114	0
92	0	0	0	105	0
106	0	0	0	100	0
107	0	0	0	115	0
102	0	0	0	92	0
90	0	0	0	114	0
86	0	0	0	113	0
98	0	0	0	107	0
82	0	0	0	80	0
98	0	0	0	91	0
103	0	0	0	105	0
103	0	0	0	96	0
91	0	0	0	94	0
117	0	0	0	93	0
92	0	0	0	92	0
102	0	0	0	90	0
96	0	0	0	96	0
89	0	0	0	96	0
90	0	0	0	89	0
91	0	0	0	101	0
108	0	0	0	83	0
103	0	0	0	100	0
100	0	0	0	99	0
96	0	0	0	104	0
90	0	0	0	104	0
87	0	0	0	103	0
86	0	0	0	102	0
95	0	0	0	88	0
91	0	0	0	89	0
101	0	0	0	116	0
106	0	0	0	107	0
104	0	0	0	93	0
87	0	0	0	103	0
99	0	0	0	93	0
85	0	0	0	98	0
102	0	0	0	105	0
97	0	0	0	101	0
113	0	0	0	105	0
96	0	0	0	102	0
102	0	0	0	107	0
98	0	0	0	99	0
82	0	0	0	102	0
118	0	0	0	96	0
99	0	0	0	97	0
80	0	0	0	100	0
94	0	0	0	89	0
111	0	0	0	93	0
87	0	0	0	105	0
84	0	0	0	108	0
106	0	0	0	94	0
115	0	0	0	103	0
103	0	0	0	92	0
111	0	0	0	86	0
105	0	0	0	98	0
82	0	0	0	106	0
99	0	0	0	94	0
100	0	0	0	110	0
109	0	0	0	102	0
107	0	0	0	95	0
91	0	0	0	94	0
82	0	0	0	86	0
94	0	0	0	81	0
90	0	0	0	96	0
105	0	0	0	92	0
109	0	0	0	102	0
92	0	0	0	100	0
91	0	0	0	102	0
118	0	0	0	85	0
93	0	0	0	113	0
92	0	0	0	93	0
100	0	0	0	80	0
102	0	0	0	103	0
93	0	0	0	109	0
94	0	0	0	88	0
108	0	0	0	110	0
108	0	0	0	89	0
96	0	0	0	75	0
77	0	0	0	115	0
105	0	0	0	100	0
104	0	0	0	101	0
79	0	0	0	106	0
91	0	0	0	92	0
96	0	0	0	88	0
107	0	0	0	85	0
104	0	0	0	101	0
113	0	0	0	98	0
124	0	0	0	104	0
104	0	0	0	78	0
94	0	0	0	113	0
91	0	0	0	97	0
90	0	0	0	95	0
95	0	0	0	97	0
121	0	0	0	91	0
88	0	0	0	104	0
90	0	0	0	110	0
102	0	0	0	93	0
82	0	0	0	105	0
108	0	0	0	104	0
94	0	0	0	106	0
93	0	0	0	100	0
75	0	0	0	120	0
104	0	0	0	85	0
111	0	0	0	107	0
99	0	0	0	105	0
111	0	0	0	77	0
111	0	0	0	93	0
84	0	0	0	98	0
91	0	0	0	104	0
107	0	0	0	103	0
110	0	0	0	110	0
92	0	0	0	96	0
93	0	0	0	90	0
90	0	0	0	96	0
128	0	0	0	105	0
107	0	0	0	102	0
104	0	0	0	113	0
116	0	0	0	108	0
107	0	0	0	101	0
103	0	0	0	93	0
104	0	0	0	100	0
104	0	0	0	107	0
101	0	0	0	77	0
84	0	0	0	89	0
116	0	0	0	78	0
108	0	0	0	79	0
100	0	0	0	80	0
98	0	0	0	99	0
110	0	0	0	112	0
119	0	0	0	88	0
107	0	0	0	102	0
108	0	0	0	105	0
95	0	0	0	94	0
109	0	0	0	124	0
114	0	0	0	96	0
110	0	0	0	105	0
108	0	0	0	106	0
101	0	0	0	82	0
100	0	0	0	104	0
113	0	0	0	87	0
91	0	0	0	87	0
88	0	0	0	99	0
81	0	0	0	91	0
105	0	0	0	107	0
95	0	0	0	110	0
95	0	0	0	92	0
89	0	0	0	94	0
107	0	0	0	107	0
82	0	0	0	106	0
93	0	0	0	109	0
99	0	0	0	89	0
93	0	0	0	103	0
101	0	0	0	116	0
115	0	0	0	109	0
104	0	0	0	96	0
122	0	0	0	92	0
95	0	0	0	91	0
104	0	0	0	98	0
87	0	0	0	89	0
101	0	0	0	96	0
88	0	0	0	99	0
93	0	0	0	110	0
105	0	0	0	110	0
85	0	0	0	113	0
85	0	0	0	101	0
91	0	0	0	104	0
102	0	0	0	102	0
91	0	0	0	118	0
106	0	0	0	102	0
93	0	0	0	113	0
82	0	0	0	85	0
103	0	0	0	85	0
108	0	0	0	89	0
101	0	0	0	107	0
109	0	0	0	97	0
93	0	0	0	116	0
95	0	0	0	107	0
91	0	0	0	86	0
115	0	0	0	120	0
122	0	0	0	102	0
119	0	0	0	99	0
98	0	0	0	97	0
101	0	0	0	105	0
86	0	0	0	101	0
101	0	0	0	97	0
93	0	0	0	99	0
85	0	0	0	89	0
83	0	0	0	81	0
79	0	0	0	115	0
107	0	0	0	105	0
103	0	0	0	92	0
106	0	0	0	93	0
76	0	0	0	94	0
107	0	0	0	96	0
108	0	0	0	96	0
106	0	0	0	92	0
109	0	0	0	105	0
93	0	0	0	89	0
105	0	0	0	89	0
102	0	0	0	111	0
100	0	0	0	87	0
91	0	0	0	97	0
99	0	0	0	98	0
94	0	0	0	82	0
108	0	0	0	97	0
122	0	0	0	107	0
87	0	0	0	106	0
102	0	0	0	87	0
101	0	0	0	91	0
107	0	0	0	105	0
98	0	0	0	106	0
101	0	0	0	99	0
116	0	0	0	109	0
105	0	0	0	76	0
104	0	0	0	107	0
107	0	0	0	90	0
101	0	0	0	108	0
92	0	0	0	107	0
90	0	0	0	116	0
116	0	0	0	101	0
87	0	0	0	109	0
98	0	0	0	91	0
96	0	0	0	96	0
111	0	0	0	106	0
122	0	0	0	101	0
121	0	0	0	88	0
100	0	0	0	104	0
87	0	0	0	109	0
92	0	0	0	82	0
109	0	0	0	92	0
89	0	0	0	93	0
99	0	0	0	107	0
93	0	0	0	105	0
108	0	0	0	87	0
107	0	0	0	99	0
105	0	0	0	102	0
110	0	0	0	72	0
89	0	0	0	109	0
94	0	0	0	104	0
87	0	0	0	91	0
108	0	0	0	111	0
107	0	0	0	106	0
99	0	0	0	101	0
110	0	0	0	109	0
84	0	0	0	119	0
100	0	0	0	84	0
79	0	0	0	96	0
100	0	0	0	108	0
95	0	0	0	127	0
98	0	0	0	124	0
124	0	0	0	114	0
93	0	0	0	109	0
91	0	0	0	104	0
84	0	0	0	96	0
89	0	0	0	96	0
87	0	0	0	107	0
95	0	0	0	104	0
99	0	0	0	89	0
94	0	0	0	103	0
89	0	0	0	100	0
109	0	0	0	95	0
90	0	0	0	121	0
116	0	0	0	106	0
94	0	0	0	78	0
107	0	0	0	99	0
100	0	0	0	100	0
97	0	0	0	87	0
97	0	0	0	95	0
86	0	0	0	107	0
107	0	0	0	94	0
97	0	0	0	112	0
111	0	0	0	95	0
94	0	0	0	94	0
100	0	0	0	100	0
101	0	0	0	104	0
105	0	0	0	96	0
101	0	0	0	115	0
91	0	0	0	87	0
93	0	0	0	98	0
120	0	0	0	100	0
79	0	0	0	76	0
101	0	0	0	106	0
107	0	0	0	102	0
113	0	0	0	98	0
107	0	0	0	119	0
96	0	0	0	94	0
101	0	0	0	101	0
111	0	0	0	100	0
96	0	0	0	95	0
90	0	0	0	103	0
89	0	0	0	91	0
126	0	0	0	96	0
94	0	0	0	111	0
98	0	0	0	108	0
100	0	0	0	101	0
87	0	0	0	96	0
95	0	0	0	99	0
95	0	0	0	92	0
93	0	0	0	109	0
104	0	0	0	97	0
92	0	0	0	102	0
94	0	0	0	88	0
97	0	0	0	92	0
87	0	0	0	82	0
118	0	0	0	97	0
105	0	0	0	86	0
91	0	0	0	97	0
97	0	0	0	108	0
107	0	0	0	104	0
105	0	0	0	113	0
90	0	0	0	104	0
120	0	0	0	114	0
99	0	0	0	112	0
97	0	0	0	92	0
105	0	0	0	106	0
108	0	0	0	99	0
82	0	0	0	99	0
111	0	0	0	96	0
101	0	0	0	87	0
111	0	0	0	93	0
87	0	0	0	83	0
90	0	0	0	109	0
96	0	0	0	132	0
97	0	0	0	95	0
112	0	0	0	92	0
105	0	0	0	88	0
116	0	0	0	100	0
110	0	0	0	86	0
87	0	0	0	79	0
89	0	0	0	87	0
95	0	0	0	98	0
90	0	0	0	96	0
98	0	0	0	82	0
98	0	0	0	91	0
110	0	0	0	93	0
105	0	0	0	99	0
108	0	0	0	109	0
113	0	0	0	108	0
89	0	0	0	114	0
82	0	0	0	81	0
102	0	0	0	102	0
95	0	0	0	102	0
100	0	0	0	99	0
90	0	0	0	82	0
115	0	0	0	81	0
99	0	0	0	110	0
83	0	0	0	104	0
115	0	0	0	110	0
111	0	0	0	98	0
88	0	0	0	94	0
88	0	0	0	98	0
94	0	0	0	103	0
99	0	0	0	102	0
108	0	0	0	95	0
87	0	0	0	92	0
96	0	0	0	85	0
107	0	0	0	92	0
99	0	0	0	91	0
101	0	0	0	91	0
92	0	0	0	99	0
105	0	0	0	107	0
85	0	0	0	88	0
104	0	0	0	103	0
103	0	0	0	111	0
87	0	0	0	97	0
93	0	0	0	100	0
104	0	0	0	98	0
107	0	0	0	97	0
107	0	0	0	123	0
79	0	0	0	93	0
107	0	0	0	89	0
112	0	0	0	94	0
91	0	0	0	96	0
95	0	0	0	101	0
100	0	0	0	81	0
95	0	0	0	90	0
103	0	0	0	105	0
77	0	0	0	90	0
84	0	0	0	108	0
111	0	0	0	95	0
87	0	0	0	90	0
94	0	0	0	89	0
85	0	0	0	88	0
78	0	0	0	100	0
90	0	0	0	99	0
97	0	0	0	101	0
100	0	0	0	104	0
90	0	0	0	102	0
97	0	0	0	100	0
97	0	0	0	88	0
96	0	0	0	117	0
107	0	0	0	101	0
85	0	0	0	100	0
85	0	0	0	115	0
98	0	0	0	105	0
99	0	0	0	100	0
92	0	0	0	99	0
104	0	0	0	93	0
93	0	0	0	92	0
94	0	0	0	78	0
113	0	0	0	84	0
93	0	0	0	97	0
100	0	0	0	108	0
93	0	0	0	98	0
79	0	0	0	83	0
93	0	0	0	103	0
93	0	0	0	96	0
95	0	0	0	92	0
100	0	0	0	96	0
113	0	0	0	102	0
122	0	0	0	105	0
94	0	0	0	113	0
93	0	0	0	98	0
93	0	0	0	109	0
101	0	0	0	86	0
95	0	0	0	93	0
86	0	0	0	87	0
95	0	0	0	120	0
96	0	0	0	103	0
96	0	0	0	94	0
93	0	0	0	98	0
90	0	0	0	119	0
89	0	0	0	109	0
103	0	0	0	97	0
90	0	0	0	108	0
96	0	0	0	90	0
105	0	0	0	101	0
109	0	0	0	90	0
105	0	0	0	85	0
94	0	0	0	95	0
103	0	0	0	118	0
103	0	0	0	93	0
115	0	0	0	97	0
82	0	0	0	101	0
92	0	0	0	101	0
96	0	0	0	112	0
93	0	0	0	93	0
109	0	0	0	90	0
124	0	0	0	72	0
95	0	0	0	112	0
98	0	0	0	100	0
97	0	0	0	95	0
94	0	0	0	124	0
102	0	0	0	89	0
91	0	0	0	88	0
82	0	0	0	90	0
103	0	0	0	92	0
108	0	0	0	91	0
97	0	0	0	100	0
102	0	0	0	88	0
104	0	0	0	97	0
112	0	0	0	78	0
94	0	0	0	96	0
90	0	0	0	109	0
104	0	0	0	91	0
109	0	0	0	114	0
93	0	0	0	90	0
103	0	0	0	106	0
