0	0	98	84	0	0
0	0	84	92	0	0
0	0	109	133	0	0
0	0	89	98	0	0
0	0	121	86	0	0
0	0	101	108	0	0
0	0	98	103	0	0
0	0	81	94	0	0
0	0	98	113	0	0
0	0	90	91	0	0
0	0	99	103	0	0
0	0	82	82	0	0
0	0	93	102	0	0
0	0	117	90	0	0
0	0	91	97	0	0
0	0	95	100	0	0
0	0	86	111	0	0
0	0	85	108	0	0
0	0	82	113	0	0
0	0	105	81	0	0
0	0	91	103	0	0
0	0	113	107	0	0
0	0	103	105	0	0
0	0	91	104	0	0
0	0	90	106	0	0
0	0	92	105	0	0
0	0	107	95	0	0
0	0	109	119	0	0
0	0	85	91	0	0
0	0	102	93	0	0
0	0	101	97	0	0
0	0	117	92	0	0
0	0	105	93	0	0
0	0	95	103	0	0
0	0	101	97	0	0
0	0	109	90	0	0
0	0	97	95	0	0
0	0	81	79	0	0
0	0	97	85	0	0
0	0	108	90	0	0
0	0	112	108	0	0
0	0	100	103	0	0
0	0	103	114	0	0
0	0	81	105	0	0
0	0	90	120	0	0
0	0	108	77	0	0
0	0	89	83	0	0
0	0	105	104	0	0
0	0	96	99	0	0
0	0	102	91	0	0
0	0	95	89	0	0
0	0	106	96	0	0
0	0	102	84	0	0
0	0	107	102	0	0
0	0	110	94	0	0
0	0	90	109	0	0
0	0	95	87	0	0
0	0	106	98	0	0
0	0	101	120	0	0
0	0	108	92	0	0
0	0	96	99	0	0
0	0	95	113	0	0
0	0	103	102	0	0
0	0	100	89	0	0
0	0	116	104	0	0
0	0	111	94	0	0
0	0	104	90	0	0
0	0	105	111	0	0
0	0	108	102	0	0
0	0	102	104	0	0
0	0	93	117	0	0
0	0	107	94	0	0
0	0	96	88	0	0
0	0	102	96	0	0
0	0	106	95	0	0
0	0	102	86	0	0
0	0	113	92	0	0
0	0	81	93	0	0
0	0	114	97	0	0
0	0	100	109	0	0
0	0	82	84	0	0
0	0	106	116	0	0
0	0	104	106	0	0
0	0	101	105	0	0
0	0	106	89	0	0
0	0	84	85	0	0
0	0	107	92	0	0
0	0	92	95	0	0
0	0	82	96	0	0
0	0	104	89	0	0
0	0	89	94	0	0
0	0	83	98	0	0
0	0	101	117	0	0
0	0	98	103	0	0
0	0	87	105	0	0
0	0	76	107	0	0
0	0	95	91	0	0
0	0	101	84	0	0
0	0	110	92	0	0
0	0	110	93	0	0
0	0	97	98	0	0
0	0	96	94	0	0
0	0	85	117	0	0
0	0	96	101	0	0
0	0	96	80	0	0
0	0	103	89	0	0
0	0	107	102	0	0
0	0	88	112	0	0
0	0	89	91	0	0
0	0	110	97	0	0
0	0	97	105	0	0
0	0	96	75	0	0
0	0	108	96	0	0
0	0	88	103	0	0
0	0	104	82	0	0
0	0	110	91	0	0
0	0	92	101	0	0
0	0	99	83	0	0
0	0	90	93	0	0
0	0	92	95	0	0
0	0	75	100	0	0
0	0	111	111	0	0
0	0	93	88	0	0
0	0	106	103	0	0
0	0	118	89	0	0
0	0	100	81	0	0
0	0	95	111	0	0
0	0	91	92	0	0
0	0	94	117	0	0
0	0	108	96	0	0
0	0	100	91	0	0
0	0	87	117	0	0
0	0	98	101	0	0
0	0	102	95	0	0
0	0	102	92	0	0
0	0	100	104	0	0
0	0	121	106	0	0
0	0	89	91	0	0
0	0	92	109	0	0
0	0	110	92	0	0
0	0	97	95	0	0
0	0	97	88	0	0
0	0	101	103	0	0
0	0	107	91	0	0
0	0	108	96	0	0
0	0	103	96	0	0
0	0	98	103	0	0
0	0	111	104	0	0
0	0	93	106	0	0
0	0	92	105	0	0
0	0	111	94	0	0
0	0	115	102	0	0
0	0	95	104	0	0
0	0	89	115	0	0
0	0	127	78	0	0
0	0	94	81	0	0
0	0	135	96	0	0
0	0	97	85	0	0
0	0	96	85	0	0
0	0	94	100	0	0
0	0	91	100	0	0
0	0	90	100	0	0
0	0	102	118	0	0
0	0	87	106	0	0
0	0	103	89	0	0
0	0	103	109	0	0
0	0	88	106	0	0
0	0	95	88	0	0
0	0	102	95	0	0
0	0	103	88	0	0
0	0	104	108	0	0
0	0	97	102	0	0
0	0	94	84	0	0
0	0	99	91	0	0
0	0	100	81	0	0
0	0	119	107	0	0
0	0	98	92	0	0
0	0	114	87	0	0
0	0	98	82	0	0
0	0	98	109	0	0
0	0	100	88	0	0
0	0	96	103	0	0
0	0	102	92	0	0
0	0	107	105	0	0
0	0	99	98	0	0
0	0	95	102	0	0
0	0	102	99	0	0
0	0	99	84	0	0
0	0	101	108	0	0
0	0	93	106	0	0
0	0	117	100	0	0
0	0	109	97	0	0
0	0	93	106	0	0
0	0	82	91	0	0
0	0	79	105	0	0
0	0	90	103	0	0
0	0	77	98	0	0
0	0	92	102	0	0
0	0	82	92	0	0
0	0	95	100	0	0
0	0	94	95	0	0
0	0	77	95	0	0
0	0	90	100	0	0
0	0	104	97	0	0
0	0	91	98	0	0
0	0	98	98	0	0
0	0	105	92	0	0
0	0	99	113	0	0
0	0	80	89	0	0
0	0	109	97	0	0
0	0	98	102	0	0
0	0	90	112	0	0
0	0	90	100	0	0
0	0	99	106	0	0
0	0	80	101	0	0
0	0	97	104	0	0
0	0	97	113	0	0
0	0	107	123	0	0
0	0	95	92	0	0
0	0	107	101	0	0
0	0	92	90	0	0
0	0	99	95	0	0
0	0	114	96	0	0
0	0	117	116	0	0
0	0	87	101	0	0
0	0	98	108	0	0
0	0	94	110	0	0
0	0	107	102	0	0
0	0	97	81	0	0
0	0	108	114	0	0
0	0	114	97	0	0
0	0	102	108	0	0
0	0	101	112	0	0
0	0	101	106	0	0
0	0	103	109	0	0
0	0	106	96	0	0
0	0	90	93	0	0
0	0	107	95	0	0
0	0	93	105	0	0
0	0	91	104	0	0
0	0	96	99	0	0
0	0	92	91	0	0
0	0	80	104	0	0
0	0	75	119	0	0
0	0	84	139	0	0
0	0	107	101	0	0
0	0	105	81	0	0
0	0	105	83	0	0
0	0	96	117	0	0
0	0	104	92	0	0
0	0	107	95	0	0
0	0	113	98	0	0
0	0	93	105	0	0
0	0	96	85	0	0
0	0	97	99	0	0
0	0	92	106	0	0
0	0	101	89	0	0
0	0	108	93	0	0
0	0	96	118	0	0
0	0	116	113	0	0
0	0	98	86	0	0
0	0	84	117	0	0
0	0	99	109	0	0
0	0	109	104	0	0
0	0	97	95	0	0
0	0	107	101	0	0
0	0	95	103	0	0
0	0	100	79	0	0
0	0	94	105	0	0
0	0	104	92	0	0
0	0	103	105	0	0
0	0	105	110	0	0
0	0	100	98	0	0
0	0	106	89	0	0
0	0	101	103	0	0
0	0	97	92	0	0
0	0	100	109	0	0
0	0	81	98	0	0
0	0	107	101	0	0
0	0	118	100	0	0
0	0	97	100	0	0
0	0	89	81	0	0
0	0	97	95	0	0
0	0	108	100	0	0
0	0	91	103	0	0
0	0	81	99	0	0
0	0	88	109	0	0
0	0	107	93	0	0
0	0	91	93	0	0
0	0	98	94	0	0
0	0	107	95	0	0
0	0	83	125	0	0
0	0	112	110	0	0
0	0	108	99	0	0
0	0	112	83	0	0
0	0	86	91	0	0
0	0	114	102	0	0
0	0	87	102	0	0
0	0	106	87	0	0
0	0	92	73	0	0
0	0	90	88	0	0
0	0	99	111	0	0
0	0	85	102	0	0
0	0	91	79	0	0
0	0	109	92	0	0
0	0	104	101	0	0
0	0	78	95	0	0
0	0	98	120	0	0
0	0	87	88	0	0
0	0	86	110	0	0
0	0	97	104	0	0
0	0	112	92	0	0
0	0	95	99	0	0
0	0	104	109	0	0
0	0	95	98	0	0
0	0	99	92	0	0
0	0	106	124	0	0
0	0	95	85	0	0
0	0	96	87	0	0
0	0	119	86	0	0
0	0	103	107	0	0
0	0	97	99	0	0
0	0	94	91	0	0
0	0	92	95	0	0
0	0	85	108	0	0
0	0	99	108	0	0
0	0	98	86	0	0
0	0	100	105	0	0
0	0	100	95	0	0
0	0	100	105	0	0
0	0	94	87	0	0
0	0	100	108	0	0
0	0	105	101	0	0
0	0	78	104	0	0
0	0	90	92	0	0
0	0	87	97	0	0
0	0	80	114	0	0
0	0	98	99	0	0
0	0	83	92	0	0
0	0	95	99	0	0
0	0	102	105	0	0
0	0	101	100	0	0
0	0	82	99	0	0
0	0	110	86	0	0
0	0	109	88	0	0
0	0	99	106	0	0
0	0	117	101	0	0
0	0	78	109	0	0
0	0	87	94	0	0
0	0	86	96	0	0
0	0	98	95	0	0
0	0	104	92	0	0
0	0	92	106	0	0
0	0	90	97	0	0
0	0	106	95	0	0
0	0	96	108	0	0
0	0	101	99	0	0
0	0	100	88	0	0
0	0	88	96	0	0
0	0	112	98	0	0
0	0	121	105	0	0
0	0	105	87	0	0
0	0	110	88	0	0
0	0	94	94	0	0
0	0	87	98	0	0
0	0	102	105	0	0
0	0	103	101	0	0
0	0	115	100	0	0
0	0	90	82	0	0
0	0	91	96	0	0
0	0	91	104	0	0
0	0	101	89	0	0
0	0	92	100	0	0
0	0	88	94	0	0
0	0	95	107	0	0
0	0	113	90	0	0
0	0	91	124	0	0
0	0	93	108	0	0
0	0	112	89	0	0
0	0	95	98	0	0
0	0	82	92	0	0
0	0	88	101	0	0
0	0	87	102	0	0
0	0	90	102	0	0
0	0	94	111	0	0
0	0	77	103	0	0
0	0	111	94	0	0
0	0	84	100	0	0
0	0	101	92	0	0
0	0	96	106	0	0
0	0	98	88	0	0
0	0	91	94	0	0
0	0	102	93	0	0
0	0	106	92	0	0
0	0	99	116	0	0
0	0	88	117	0	0
0	0	97	91	0	0
0	0	90	100	0	0
0	0	111	98	0	0
0	0	104	109	0	0
0	0	94	112	0	0
0	0	98	101	0	0
0	0	91	99	0	0
0	0	93	95	0	0
0	0	108	89	0	0
0	0	116	119	0	0
0	0	97	92	0	0
0	0	108	112	0	0
0	0	96	97	0	0
0	0	103	90	0	0
0	0	109	107	0	0
0	0	103	99	0	0
0	0	95	96	0	0
0	0	116	123	0	0
0	0	104	91	0	0
0	0	92	100	0	0
0	0	90	95	0	0
0	0	88	97	0	0
0	0	79	102	0	0
0	0	93	110	0	0
0	0	97	109	0	0
0	0	118	110	0	0
0	0	98	115	0	0
0	0	104	107	0	0
0	0	84	104	0	0
0	0	85	121	0	0
0	0	103	87	0	0
0	0	106	102	0	0
0	0	89	93	0	0
0	0	101	107	0	0
0	0	91	102	0	0
0	0	104	105	0	0
0	0	114	86	0	0
0	0	107	105	0	0
0	0	100	101	0	0
0	0	104	119	0	0
0	0	95	104	0	0
0	0	106	98	0	0
0	0	108	97	0	0
0	0	91	101	0	0
0	0	104	95	0	0
0	0	91	83	0	0
0	0	89	125	0	0
0	0	103	106	0	0
0	0	102	88	0	0
0	0	90	85	0	0
0	0	87	110	0	0
0	0	98	112	0	0
0	0	81	93	0	0
0	0	87	104	0	0
0	0	94	95	0	0
0	0	101	104	0	0
0	0	106	104	0	0
0	0	99	92	0	0
0	0	80	99	0	0
0	0	102	109	0	0
0	0	89	107	0	0
0	0	101	114	0	0
0	0	105	102	0	0
0	0	94	94	0	0
0	0	108	94	0	0
0	0	106	93	0	0
0	0	99	88	0	0
0	0	104	113	0	0
0	0	116	108	0	0
0	0	102	82	0	0
0	0	101	93	0	0
0	0	95	97	0	0
0	0	90	98	0	0
0	0	100	92	0	0
0	0	93	111	0	0
0	0	105	96	0	0
0	0	81	90	0	0
0	0	98	110	0	0
0	0	83	67	0	0
0	0	102	91	0	0
0	0	82	85	0	0
0	0	96	105	0	0
0	0	97	111	0	0
0	0	83	105	0	0
0	0	112	100	0	0
0	0	104	104	0	0
0	0	82	86	0	0
0	0	104	86	0	0
0	0	107	106	0	0
0	0	105	85	0	0
0	0	108	109	0	0
0	0	99	84	0	0
0	0	99	106	0	0
0	0	98	91	0	0
0	0	92	102	0	0
0	0	108	87	0	0
0	0	94	92	0	0
0	0	106	93	0	0
0	0	100	95	0	0
0	0	101	110	0	0
0	0	89	78	0	0
0	0	96	104	0	0
0	0	98	123	0	0
0	0	109	95	0	0
0	0	98	92	0	0
0	0	110	90	0	0
0	0	88	101	0	0
0	0	83	92	0	0
0	0	98	85	0	0
0	0	108	103	0	0
0	0	109	78	0	0
0	0	94	118	0	0
0	0	82	102	0	0
0	0	92	107	0	0
0	0	85	117	0	0
0	0	77	107	0	0
0	0	96	91	0	0
0	0	102	90	0	0
0	0	111	86	0	0
0	0	93	109	0	0
0	0	80	92	0	0
0	0	91	97	0	0
0	0	101	105	0	0
0	0	106	101	0	0
0	0	111	114	0	0
0	0	97	106	0	0
0	0	97	109	0	0
0	0	93	99	0	0
0	0	90	92	0	0
0	0	111	106	0	0
0	0	89	93	0	0
0	0	109	121	0	0
0	0	95	106	0	0
0	0	107	99	0	0
0	0	97	77	0	0
0	0	107	105	0	0
0	0	101	103	0	0
0	0	104	117	0	0
0	0	108	82	0	0
0	0	97	96	0	0
0	0	84	87	0	0
0	0	90	81	0	0
0	0	96	82	0	0
0	0	93	96	0	0
0	0	109	89	0	0
0	0	82	92	0	0
0	0	101	101	0	0
0	0	86	91	0	0
0	0	88	85	0	0
0	0	97	96	0	0
0	0	103	99	0	0
0	0	105	89	0	0
0	0	86	89	0	0
0	0	101	97	0	0
0	0	83	101	0	0
0	0	112	103	0	0
0	0	94	102	0	0
0	0	107	101	0	0
0	0	79	78	0	0
0	0	110	83	0	0
0	0	98	92	0	0
0	0	97	103	0	0
0	0	109	108	0	0
0	0	113	107	0	0
0	0	92	105	0	0
0	0	112	88	0	0
0	0	120	101	0	0
0	0	79	103	0	0
0	0	97	90	0	0
0	0	102	99	0	0
0	0	99	82	0	0
0	0	108	88	0	0
0	0	104	113	0	0
0	0	88	90	0	0
0	0	94	88	0	0
0	0	102	94	0	0
0	0	102	102	0	0
0	0	92	102	0	0
0	0	112	109	0	0
0	0	101	93	0	0
0	0	94	108	0	0
0	0	103	121	0	0
0	0	87	95	0	0
0	0	113	110	0	0
0	0	102	97	0	0
0	0	89	104	0	0
0	0	109	92	0	0
0	0	107	101	0	0
0	0	106	101	0	0
0	0	97	95	0	0
0	0	118	90	0	0
0	0	90	87	0	0
0	0	100	115	0	0
0	0	102	108	0	0
0	0	91	110	0	0
0	0	83	104	0	0
0	0	85	98	0	0
0	0	102	97	0	0
0	0	92	83	0	0
0	0	105	84	0	0
0	0	106	92	0	0
0	0	122	87	0	0
0	0	117	102	0	0
0	0	104	87	0	0
0	0	114	94	0	0
0	0	95	111	0	0
0	0	97	101	0	0
0	0	99	102	0	0
0	0	94	85	0	0
0	0	89	101	0	0
0	0	101	101	0	0
0	0	96	100	0	0
0	0	98	79	0	0
0	0	80	108	0	0
0	0	103	86	0	0
0	0	92	90	0	0
0	0	109	88	0	0
0	0	100	120	0	0
0	0	103	104	0	0
0	0	110	95	0	0
0	0	97	84	0	0
0	0	96	99	0	0
0	0	90	107	0	0
0	0	81	98	0	0
0	0	102	108	0	0
0	0	108	105	0	0
0	0	97	103	0	0
0	0	99	84	0	0
0	0	105	95	0	0
0	0	105	87	0	0
0	0	100	99	0	0
0	0	88	83	0	0
0	0	99	89	0	0
0	0	89	87	0	0
0	0	105	101	0	0
0	0	91	107	0	0
0	0	104	90	0	0
0	0	109	114	0	0
0	0	107	86	0	0
0	0	119	92	0	0
0	0	106	101	0	0
0	0	86	82	0	0
0	0	92	91	0	0
0	0	96	96	0	0
0	0	110	84	0	0
0	0	84	100	0	0
0	0	113	96	0	0
0	0	106	84	0	0
0	0	101	99	0	0
0	0	101	106	0	0
0	0	95	112	0	0
0	0	96	95	0	0
0	0	99	97	0	0
0	0	121	103	0	0
0	0	104	103	0	0
0	0	112	94	0	0
0	0	97	88	0	0
0	0	113	81	0	0
0	0	100	102	0	0
0	0	100	88	0	0
0	0	123	95	0	0
0	0	99	110	0	0
0	0	92	113	0	0
0	0	90	111	0	0
0	0	113	109	0	0
0	0	104	94	0	0
0	0	96	97	0	0
0	0	92	95	0	0
0	0	102	101	0	0
0	0	104	100	0	0
0	0	91	103	0	0
0	0	95	100	0	0
0	0	102	87	0	0
0	0	98	97	0	0
0	0	108	93	0	0
0	0	102	95	0	0
0	0	90	102	0	0
0	0	105	91	0	0
0	0	92	105	0	0
0	0	103	92	0	0
0	0	90	93	0	0
0	0	99	107	0	0
0	0	124	118	0	0
0	0	88	110	0	0
0	0	95	86	0	0
0	0	95	92	0	0
0	0	115	113	0	0
0	0	90	92	0	0
0	0	101	89	0	0
0	0	91	100	0	0
0	0	107	104	0	0
0	0	90	88	0	0
0	0	89	104	0	0
0	0	95	95	0	0
0	0	106	101	0	0
0	0	95	82	0	0
0	0	121	96	0	0
0	0	100	90	0	0
0	0	90	88	0	0
0	0	97	94	0	0
0	0	82	66	0	0
0	0	112	96	0	0
0	0	102	112	0	0
0	0	91	108	0	0
0	0	114	98	0	0
0	0	102	93	0	0
0	0	96	92	0	0
0	0	112	85	0	0
0	0	100	83	0	0
0	0	93	108	0	0
0	0	110	82	0	0
0	0	98	97	0	0
0	0	97	100	0	0
0	0	111	84	0	0
0	0	110	115	0	0
0	0	105	86	0	0
0	0	110	104	0	0
0	0	106	107	0	0
0	0	102	102	0	0
0	0	101	104	0	0
0	0	106	108	0	0
0	0	125	109	0	0
0	0	86	89	0	0
0	0	98	110	0	0
0	0	114	104	0	0
0	0	99	100	0	0
0	0	123	90	0	0
0	0	101	91	0	0
0	0	115	98	0	0
0	0	99	74	0	0
0	0	90	105	0	0
0	0	89	99	0	0
0	0	105	109	0	0
0	0	101	111	0	0
0	0	105	90	0	0
0	0	114	120	0	0
0	0	102	94	0	0
0	0	92	83	0	0
0	0	75	116	0	0
0	0	99	111	0	0
0	0	112	107	0	0
0	0	120	121	0	0
0	0	103	103	0	0
0	0	116	106	0	0
0	0	98	93	0	0
0	0	82	98	0	0
0	0	112	97	0	0
0	0	99	102	0	0
0	0	117	85	0	0
0	0	102	107	0	0
0	0	86	96	0	0
0	0	87	90	0	0
0	0	114	106	0	0
0	0	104	107	0	0
0	0	92	83	0	0
0	0	103	98	0	0
0	0	98	110	0	0
0	0	121	111	0	0
0	0	113	105	0	0
0	0	79	108	0	0
0	0	94	88	0	0
0	0	102	86	0	0
0	0	98	95	0	0
0	0	95	97	0	0
0	0	93	95	0	0
0	0	95	103	0	0
0	0	95	94	0	0
0	0	88	104	0	0
0	0	109	91	0	0
0	0	86	102	0	0
0	0	130	96	0	0
0	0	101	91	0	0
0	0	95	97	0	0
0	0	96	96	0	0
0	0	130	91	0	0
0	0	84	94	0	0
0	0	99	91	0	0
0	0	102	97	0	0
0	0	93	81	0	0
0	0	92	113	0	0
0	0	99	100	0	0
0	0	98	100	0	0
0	0	98	108	0	0
0	0	90	101	0	0
0	0	109	98	0	0
0	0	99	93	0	0
0	0	93	91	0	0
0	0	103	100	0	0
0	0	84	113	0	0
0	0	95	112	0	0
0	0	99	108	0	0
0	0	90	89	0	0
0	0	82	101	0	0
0	0	102	107	0	0
0	0	100	93	0	0
0	0	97	101	0	0
0	0	103	89	0	0
0	0	101	103	0	0
0	0	95	98	0	0
0	0	108	95	0	0
0	0	99	107	0	0
0	0	98	94	0	0
0	0	84	82	0	0
0	0	110	101	0	0
0	0	106	96	0	0
0	0	96	105	0	0
0	0	78	103	0	0
0	0	97	94	0	0
0	0	98	95	0	0
0	0	118	107	0	0
0	0	86	100	0	0
0	0	100	90	0	0
0	0	108	82	0	0
0	0	97	103	0	0
0	0	126	86	0	0
0	0	115	82	0	0
0	0	107	104	0	0
0	0	115	98	0	0
0	0	102	86	0	0
0	0	95	86	0	0
0	0	71	105	0	0
0	0	89	102	0	0
0	0	75	92	0	0
0	0	92	106	0	0
0	0	89	91	0	0
0	0	104	99	0	0
0	0	92	99	0	0
0	0	103	95	0	0
0	0	110	122	0	0
0	0	108	110	0	0
0	0	99	113	0	0
0	0	97	118	0	0
0	0	78	95	0	0
0	0	92	98	0	0
0	0	108	91	0	0
0	0	99	97	0	0
0	0	116	112	0	0
0	0	102	95	0	0
0	0	116	97	0	0
0	0	95	87	0	0
0	0	108	113	0	0
0	0	94	115	0	0
0	0	99	105	0	0
0	0	124	97	0	0
0	0	98	105	0	0
0	0	95	90	0	0
0	0	105	117	0	0
0	0	119	105	0	0
0	0	100	96	0	0
0	0	103	100	0	0
0	0	85	97	0	0
0	0	107	118	0	0
0	0	105	109	0	0
0	0	100	97	0	0
0	0	102	94	0	0
0	0	95	115	0	0
0	0	100	110	0	0
0	0	101	98	0	0
0	0	101	99	0	0
0	0	110	108	0	0
0	0	111	94	0	0
0	0	89	94	0	0
0	0	102	126	0	0
0	0	105	91	0	0
0	0	86	87	0	0
0	0	91	101	0	0
0	0	100	117	0	0
0	0	100	82	0	0
0	0	114	84	0	0
0	0	104	89	0	0
0	0	102	107	0	0
0	0	115	110	0	0
0	0	90	108	0	0
0	0	91	102	0	0
0	0	102	112	0	0
0	0	99	110	0	0
0	0	97	113	0	0
0	0	86	112	0	0
0	0	98	89	0	0
0	0	103	108	0	0
0	0	102	77	0	0
0	0	106	92	0	0
0	0	107	110	0	0
0	0	82	98	0	0
0	0	97	94	0	0
